legacy_batch_source,new_stage_batch,source_file,legacy_table_name,record_key,legacy_dedupe_key,target_schema,target_table,migration_priority,payload_kind,title_or_key,planned_batch08_action
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,أوقاف القدس - الأوقاف الصلاحية,17fc65bc7d72a488,assistant,,P1,legacy_json_content_record,أوقاف القدس - الأوقاف الصلاحية,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,أوقاف القدس - الزوايا والتكايا,ecf0ca1af5870d18,assistant,,P1,legacy_json_content_record,أوقاف القدس - الزوايا والتكايا,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,أوقاف القدس - المدارس الوقفية,20fd848fbbd632c8,assistant,,P1,legacy_json_content_record,أوقاف القدس - المدارس الوقفية,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,أوقاف القدس التاريخية - المسجد الأقصى,9c354ba61d410b10,assistant,,P1,legacy_json_content_record,أوقاف القدس التاريخية - المسجد الأقصى,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,الأوقاف الإسلامية في القدس الشريف - كامل جميل العسلي,8d20123d5b1f0dc6,assistant,,P1,legacy_json_content_record,الأوقاف الإسلامية في القدس الشريف - كامل جميل العسلي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,الأوقاف بعد 1967 - الاحتلال الإسرائيلي,29743ed69cc430d5,assistant,,P1,legacy_json_content_record,الأوقاف بعد 1967 - الاحتلال الإسرائيلي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,الأوقاف في الضفة الغربية - الإدارة الأردنية,41298bfe3e5aedb1,assistant,,P1,legacy_json_content_record,الأوقاف في الضفة الغربية - الإدارة الأردنية,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,الحاج أمين الحسيني - رئيس المجلس الإسلامي,0467d72c0794200e,assistant,,P1,legacy_json_content_record,الحاج أمين الحسيني - رئيس المجلس الإسلامي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,المجلس الإسلامي الأعلى - الصلاحيات,25fb3ec785573300,assistant,,P1,legacy_json_content_record,المجلس الإسلامي الأعلى - الصلاحيات,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,ترميم المسجد الأقصى - الفترة البريطانية,d29678dd6e91970d,assistant,,P1,legacy_json_content_record,ترميم المسجد الأقصى - الفترة البريطانية,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,حارة المغاربة - الهدم,fce060780efc3a5f,assistant,,P1,legacy_json_content_record,حارة المغاربة - الهدم,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,وقف أبو مدين الغوث - القدس,7da30377c2f321be,assistant,,P1,legacy_json_content_record,وقف أبو مدين الغوث - القدس,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,إعلام الموقعين عن رب العالمين - ابن القيم,30de5d6d060aeace,assistant,,P1,legacy_json_content_record,إعلام الموقعين عن رب العالمين - ابن القيم,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,الأشباه والنظائر - السيوطي,bbe3e82eada21e18,assistant,,P1,legacy_json_content_record,الأشباه والنظائر - السيوطي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,الأم - الإمام الشافعي,b27198fb8047f5c2,assistant,,P1,legacy_json_content_record,الأم - الإمام الشافعي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,العدل والإنصاف في معرفة أصول الفقه والاختلاف,cbd7f3ec747feda2,assistant,,P1,legacy_json_content_record,العدل والإنصاف في معرفة أصول الفقه والاختلاف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,الفقه الإسلامي وأدلته - وهبة الزحيلي,6579f2c086934f48,assistant,,P1,legacy_json_content_record,الفقه الإسلامي وأدلته - وهبة الزحيلي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,المبسوط - السرخسي,f4220340437039ea,assistant,,P1,legacy_json_content_record,المبسوط - السرخسي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,المدونة الكبرى - الإمام مالك,ee46f00a1205c3c3,assistant,,P1,legacy_json_content_record,المدونة الكبرى - الإمام مالك,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,المغني - ابن قدامة المقدسي,d601c0ccaf25380a,assistant,,P1,legacy_json_content_record,المغني - ابن قدامة المقدسي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,الموافقات في أصول الشريعة - الشاطبي,75410db8420db65d,assistant,,P1,legacy_json_content_record,الموافقات في أصول الشريعة - الشاطبي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,الوقف الأهلي - التعريف والأحكام,513b93e9bc90bffd,assistant,,P1,legacy_json_content_record,الوقف الأهلي - التعريف والأحكام,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,الوقف المؤقت - حكمه,0d6345ea9540606f,assistant,,P1,legacy_json_content_record,الوقف المؤقت - حكمه,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,الوقف المشترك - الأحكام,67b57e55bcd36398,assistant,,P1,legacy_json_content_record,الوقف المشترك - الأحكام,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,الوقف على المساجد - الفضل والأحكام,05ee3ac7622a14f1,assistant,,P1,legacy_json_content_record,الوقف على المساجد - الفضل والأحكام,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,الوقف على النفس - الخلاف الفقهي,71aae099212791cd,assistant,,P1,legacy_json_content_record,الوقف على النفس - الخلاف الفقهي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,الوقف على غير المسلمين - الحكم,dc0222c63ad054f7,assistant,,P1,legacy_json_content_record,الوقف على غير المسلمين - الحكم,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,دور الوقف في المجتمع الإسلامي المعاصر - يوسف القرضاوي,1081db76fce1b015,assistant,,P1,legacy_json_content_record,دور الوقف في المجتمع الإسلامي المعاصر - يوسف القرضاوي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,شرط الواقف - الالتزام به,26c281cb43f9b06a,assistant,,P1,legacy_json_content_record,شرط الواقف - الالتزام به,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,شروط الموقوف - الفقه الإسلامي,27c761374c07bd70,assistant,,P1,legacy_json_content_record,شروط الموقوف - الفقه الإسلامي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,فتاوى الوقف - سليمان الجاسر,e2e1dfcd5a82384d,assistant,,P1,legacy_json_content_record,فتاوى الوقف - سليمان الجاسر,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,نظارة الوقف - الشروط والأحكام,c38f77d7a7bcba7a,assistant,,P1,legacy_json_content_record,نظارة الوقف - الشروط والأحكام,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,الوقف على المسجد الأقصى,2809497edcebfdd5,assistant,,P1,legacy_json_content_record,الوقف على المسجد الأقصى,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,Mind the Gap: An Archaeological View of Land Tenure and Usufruct Rights Around Jerusalem,c7a04b7a7412f422,assistant,,P1,legacy_json_content_record,Mind the Gap: An Archaeological View of Land Tenure and Usufruct Rights Around Jerusalem,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,متصرفية القدس أواخر العهد العثماني,6029718672ed77f0,assistant,,P1,legacy_json_content_record,متصرفية القدس أواخر العهد العثماني,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,المبسوط للسرخسي - كتاب الوقف,4bf4aea821fc74d8,assistant,,P1,legacy_json_content_record,المبسوط للسرخسي - كتاب الوقف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,"Consequences of the Ottoman land law: Agrarian and privatization processes in Palestine, 1858–1918",ce9d35dbbbbfc885,assistant,,P1,legacy_json_content_record,"Consequences of the Ottoman land law: Agrarian and privatization processes in Palestine, 1858–1918",stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,Land privatization in nineteenth-century Ottoman Palestine,bd89ca742ba2deb9,assistant,,P1,legacy_json_content_record,Land privatization in nineteenth-century Ottoman Palestine,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,Land registry maps in Palestine during the Ottoman period,aecfce83e0855e06,assistant,,P1,legacy_json_content_record,Land registry maps in Palestine during the Ottoman period,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,تسوية وتسجيل الأراضي في القدس الشرقية: الإشكاليات، التحديات والإسقاطات,d0a7bbda2e63942f,assistant,,P1,legacy_json_content_record,تسوية وتسجيل الأراضي في القدس الشرقية: الإشكاليات، التحديات والإسقاطات,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,"Consequences of the Ottoman land law: Agrarian and privatization processes in Palestine, 1858–1918",3635a4bfcb9aaec7,assistant,,P1,legacy_json_content_record,"Consequences of the Ottoman land law: Agrarian and privatization processes in Palestine, 1858–1918",stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,الوقف كأداة لزيادة القوة السياسية وتعزيزها: نموذج وقف خاصكي سلطان في العهد العثماني خلال أواخر القرن الثامن عشر,4abc4db81510097a,assistant,,P1,legacy_json_content_record,الوقف كأداة لزيادة القوة السياسية وتعزيزها: نموذج وقف خاصكي سلطان في العهد العثماني خلال أواخر القرن الثامن عشر,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,الأوقاف في فلسطين: دراسة تاريخية وثائقية,c8fdeb545eb40554,assistant,,P1,legacy_json_content_record,الأوقاف في فلسطين: دراسة تاريخية وثائقية,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,الحجج الوقفية في سجلات محكمة القدس الشرعية (القرن 11 هـ),98df09a015a0a80b,assistant,,P1,legacy_json_content_record,الحجج الوقفية في سجلات محكمة القدس الشرعية (القرن 11 هـ),stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,حجة وقف مصطفى آغا (1821م),535083cf6aceb05f,assistant,,P1,legacy_json_content_record,حجة وقف مصطفى آغا (1821م),stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,الفقه الحنبلي - تعريف الوقف,9040c957e336a552,assistant,,P1,legacy_json_content_record,الفقه الحنبلي - تعريف الوقف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,الفقه الحنفي - استبدال الوقف,d60a6188466484e7,assistant,,P1,legacy_json_content_record,الفقه الحنفي - استبدال الوقف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,الفقه الحنفي - تعريف الوقف,36424dee45e29b01,assistant,,P1,legacy_json_content_record,الفقه الحنفي - تعريف الوقف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,الفقه الحنفي - شروط صحة الوقف,7c7056866722f72b,assistant,,P1,legacy_json_content_record,الفقه الحنفي - شروط صحة الوقف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,الفقه الحنفي - وقف المنقول,5ed61204bdd91e66,assistant,,P1,legacy_json_content_record,الفقه الحنفي - وقف المنقول,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,الفقه الشافعي - تعريف الوقف,ddba4d66c4fb878c,assistant,,P1,legacy_json_content_record,الفقه الشافعي - تعريف الوقف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,الفقه المالكي - تعريف الوقف,1b952c5bbbd8acc7,assistant,,P1,legacy_json_content_record,الفقه المالكي - تعريف الوقف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,المبسوط للسرخسي - كتاب الوقف,86e67f479738847e,assistant,,P1,legacy_json_content_record,المبسوط للسرخسي - كتاب الوقف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,فتح القدير لابن الهمام - كتاب الوقف,f2d0198723698028,assistant,,P1,legacy_json_content_record,فتح القدير لابن الهمام - كتاب الوقف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_04_review_queue/review_queue_import_candidates_v1.json,legacy_json_content,مجموع فتاوى ابن تيمية - كتاب الوقف,f30641f9900023b3,assistant,,P1,legacy_json_content_record,مجموع فتاوى ابن تيمية - كتاب الوقف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_05_full_database_import/full_recovered_records_db_import_payload_v1.json,legacy_json_content,سجلات الطابو العثماني - القدس,d2cf8a8ec7e8f270,assistant,,P1,legacy_json_content_record,سجلات الطابو العثماني - القدس,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_05_full_database_import/full_recovered_records_db_import_payload_v1.json,legacy_json_content,Minimal Test Document,721b813992e645f8,assistant,,P1,legacy_json_content_record,Minimal Test Document,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_05_full_database_import/full_recovered_records_db_import_payload_v1.json,legacy_json_content,إدارة الأوقاف في عهد الانتداب البريطاني,3376dce5097d0925,assistant,,P1,legacy_json_content_record,إدارة الأوقاف في عهد الانتداب البريطاني,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_05_full_database_import/full_recovered_records_db_import_payload_v1.json,legacy_json_content,نظام ملكية الأراضي في العهد العثماني,e91a13e126392075,assistant,,P1,legacy_json_content_record,نظام ملكية الأراضي في العهد العثماني,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_05_full_database_import/full_recovered_records_db_import_payload_v1.json,legacy_json_content,إدارة وتنمية أموال الوقف - ماجد أبو رخية,fffdb2a91cf30df2,assistant,,P1,legacy_json_content_record,إدارة وتنمية أموال الوقف - ماجد أبو رخية,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_05_full_database_import/full_recovered_records_db_import_payload_v1.json,legacy_json_content,الإشراف المعاصر على العقارات الوقفية,d97fe26466a62edd,assistant,,P1,legacy_json_content_record,الإشراف المعاصر على العقارات الوقفية,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_05_full_database_import/full_recovered_records_db_import_payload_v1.json,legacy_json_content,الوقف الإسلامي: تطوره، إدارته، تنميته - منذر قحف,64a00da07925baa1,assistant,,P1,legacy_json_content_record,الوقف الإسلامي: تطوره، إدارته، تنميته - منذر قحف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_05_full_database_import/full_recovered_records_db_import_payload_v1.json,legacy_json_content,تعليمات لجان رعاية المساجد رقم (2) لسنة 2023م,2e0b444e4b229d52,assistant,,P1,legacy_json_content_record,تعليمات لجان رعاية المساجد رقم (2) لسنة 2023م,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_05_full_database_import/full_recovered_records_db_import_payload_v1.json,legacy_json_content,مهام وزارة الأوقاف والشؤون الدينية الفلسطينية,1079b99b0725f595,assistant,,P1,legacy_json_content_record,مهام وزارة الأوقاف والشؤون الدينية الفلسطينية,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_05_full_database_import/full_recovered_records_db_import_payload_v1.json,legacy_json_content,نظام الأوقاف في التطبيق المعاصر - عبد الله بن ناصر السدحان,c56e44ae4e884dec,assistant,,P1,legacy_json_content_record,نظام الأوقاف في التطبيق المعاصر - عبد الله بن ناصر السدحان,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_05_full_database_import/full_recovered_records_db_import_payload_v1.json,legacy_json_content,إدارة الأوقاف في عهد الانتداب البريطاني,20ebe9405bc0ed5e,assistant,,P1,legacy_json_content_record,إدارة الأوقاف في عهد الانتداب البريطاني,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_05_full_database_import/full_recovered_records_db_import_payload_v1.json,legacy_json_content,الأوقاف والسياسة في مصر - إبراهيم البيومي غانم,18dbcdb14d1c7acb,assistant,,P1,legacy_json_content_record,الأوقاف والسياسة في مصر - إبراهيم البيومي غانم,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_05_full_database_import/full_recovered_records_db_import_payload_v1.json,legacy_json_content,تاريخ إدارة الأوقاف في فلسطين,5efa5dafce687713,assistant,,P1,legacy_json_content_record,تاريخ إدارة الأوقاف في فلسطين,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_05_full_database_import/full_recovered_records_db_import_payload_v1.json,legacy_json_content,أحكام الوقف في الشريعة الإسلامية - محمد عبيد الكبيسي,0b090aae17c750fe,assistant,,P1,legacy_json_content_record,أحكام الوقف في الشريعة الإسلامية - محمد عبيد الكبيسي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_05_full_database_import/full_recovered_records_db_import_payload_v1.json,legacy_json_content,إحياء الوقف المتعطل - الأحكام,03b59799e4c85ea1,assistant,,P1,legacy_json_content_record,إحياء الوقف المتعطل - الأحكام,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_05_full_database_import/full_recovered_records_db_import_payload_v1.json,legacy_json_content,الوقف الإسلامي بين النظرية والتطبيق - حسن عبد الله الأمين,fcfc8c3e4d0163a9,assistant,,P1,legacy_json_content_record,الوقف الإسلامي بين النظرية والتطبيق - حسن عبد الله الأمين,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_05_full_database_import/full_recovered_records_db_import_payload_v1.json,legacy_json_content,النظام القانوني للأراضي الأميرية في فلسطين,ded4d94357c0fe02,assistant,,P1,legacy_json_content_record,النظام القانوني للأراضي الأميرية في فلسطين,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_05_full_database_import/full_recovered_records_db_import_payload_v1.json,legacy_json_content,حق التصرف الوارد على الأراضي الأميرية وفقاً للتشريعات النافذة في فلسطين,efde9630b22a3fa2,assistant,,P1,legacy_json_content_record,حق التصرف الوارد على الأراضي الأميرية وفقاً للتشريعات النافذة في فلسطين,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_05_full_database_import/full_recovered_records_db_import_payload_v1.json,legacy_json_content,ديار بئر السبع: جنوب فلسطين العثماني - الأرض والمجتمع والدولة,755b92bea3f2869c,assistant,,P1,legacy_json_content_record,ديار بئر السبع: جنوب فلسطين العثماني - الأرض والمجتمع والدولة,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_05_full_database_import/full_recovered_records_db_import_payload_v1.json,legacy_json_content,قانون الأراضي العثماني (1858),0e7d5ee16d4c1a08,assistant,,P1,legacy_json_content_record,قانون الأراضي العثماني (1858),stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_05_full_database_import/full_recovered_records_db_import_payload_v1.json,legacy_json_content,قانون الأراضي العثماني (1858),ff687e62441a7cc6,assistant,,P1,legacy_json_content_record,قانون الأراضي العثماني (1858),stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_05_full_database_import/full_recovered_records_db_import_payload_v1.json,legacy_json_content,قانون الأراضي العثماني - المادة 12: وقف الأراضي الأميرية,efd92b3c65ce256e,assistant,,P1,legacy_json_content_record,قانون الأراضي العثماني - المادة 12: وقف الأراضي الأميرية,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_05_full_database_import/full_recovered_records_db_import_payload_v1.json,legacy_json_content,قانون الأراضي العثماني - المادة 1: تعريف الأراضي,010e2afb193e77da,assistant,,P1,legacy_json_content_record,قانون الأراضي العثماني - المادة 1: تعريف الأراضي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_05_full_database_import/full_recovered_records_db_import_payload_v1.json,legacy_json_content,قانون الأراضي العثماني - المادة 3: الأراضي الأميرية,18ff4758b09fa156,assistant,,P1,legacy_json_content_record,قانون الأراضي العثماني - المادة 3: الأراضي الأميرية,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_05_full_database_import/full_recovered_records_db_import_payload_v1.json,legacy_json_content,قانون العدل والإنصاف للقضاء على مشكلات الأوقاف - محمد قدري باشا,59a33cd254522827,assistant,,P1,legacy_json_content_record,قانون العدل والإنصاف للقضاء على مشكلات الأوقاف - محمد قدري باشا,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_05_full_database_import/full_recovered_records_db_import_payload_v1.json,legacy_json_content,مجلة الأحكام العدلية,4187c47eb4740007,assistant,,P1,legacy_json_content_record,مجلة الأحكام العدلية,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_05_full_database_import/full_recovered_records_db_import_payload_v1.json,legacy_json_content,التنظيم القانوني للأراضي في فلسطين (1858 - الحاضر),be6619ead7e347f3,assistant,,P1,legacy_json_content_record,التنظيم القانوني للأراضي في فلسطين (1858 - الحاضر),stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_05_full_database_import/full_recovered_records_db_import_payload_v1.json,legacy_json_content,قرار بقانون رقم (2) لسنة 2023م بشأن تعديل قانون الأوقاف,34f73ecc83a1ec21,assistant,,P1,legacy_json_content_record,قرار بقانون رقم (2) لسنة 2023م بشأن تعديل قانون الأوقاف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_05_full_database_import/full_recovered_records_db_import_payload_v1.json,legacy_json_content,نظام الوقف الذري في فلسطين,8b31086eb462ed1a,assistant,,P1,legacy_json_content_record,نظام الوقف الذري في فلسطين,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_05_full_database_import/full_recovered_records_db_import_payload_v1.json,legacy_json_content,الانتداب البريطاني - قانون الأوقاف 1922,5fd60120379791e4,assistant,,P1,legacy_json_content_record,الانتداب البريطاني - قانون الأوقاف 1922,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_05_full_database_import/full_recovered_records_db_import_payload_v1.json,legacy_json_content,مجلة الأحكام العدلية - المادة 1: تعريف الوقف,d42c4950a2de6a57,assistant,,P1,legacy_json_content_record,مجلة الأحكام العدلية - المادة 1: تعريف الوقف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,knowledge_batch_05_full_database_import/full_recovered_records_db_import_payload_v1.json,legacy_json_content,مجلة الأحكام العدلية - المادة 5: شروط صحة الوقف,2f293336d6ccec18,assistant,,P1,legacy_json_content_record,مجلة الأحكام العدلية - المادة 5: شروط صحة الوقف,stage_all_then_promote_p1_knowledge
